Day,Body,PosX,PosY,PosZ,VelX,VelY,VelZ,AccX,AccY,AccZ
45.5,Sun,2.12047e+06,189397,0,1.04543,0.130972,0,2.43323e-07,5.29553e-08,0
45.5,Mercury,-5.72948e+10,-8.48765e+09,0,6168.91,-47459.9,0,0.0392513,0.00510048,0
45.5,Venus,3.11625e+10,1.03207e+11,0,-33624.1,10229.7,0,-0.00337782,-0.0109106,0
45.5,Earth,1.05763e+11,1.05447e+11,0,-21056.5,21129.1,0,-0.00423259,-0.00418404,0
45.5,Mars,2.08317e+11,9.19112e+10,0,-9769.73,22021.8,0,-0.00234471,-0.0010283,0
45.5,Jupiter,7.76799e+11,5.13436e+10,0,-860.131,13041.7,0,-0.000218484,-1.43689e-05,0
45.5,Saturn,1.4325e+12,3.80496e+10,0,-255.26,9676.66,0,-6.49159e-05,-1.70117e-06,0
45.5,Uranus,2.87688e+12,2.67318e+10,0,-63.224,6799.71,0,-1.60822e-05,-1.47732e-07,0
45.5,Neptune,4.50295e+12,2.13463e+10,0,-25.7976,5429.94,0,-6.56223e-06,-3.0762e-08,0
45.75,Sun,2.14316e+06,192251,0,1.05068,0.132118,0,2.43094e-07,5.30332e-08,0
45.75,Mercury,-5.71433e+10,-9.51008e+09,0,7014.37,-47334.7,0,0.0391416,0.00579835,0
45.75,Venus,3.04347e+10,1.03423e+11,0,-33695.4,9993.51,0,-0.00330097,-0.0109343,0
45.75,Earth,1.05306e+11,1.05902e+11,0,-21147.5,21038.4,0,-0.00421457,-0.00420233,0
45.75,Mars,2.08105e+11,9.23864e+10,0,-9820.33,21999.5,0,-0.00234239,-0.00103368,0
45.75,Jupiter,7.76781e+11,5.16252e+10,0,-864.85,13041.4,0,-0.000218479,-1.44482e-05,0
45.75,Saturn,1.43249e+12,3.82586e+10,0,-256.662,9676.62,0,-6.49157e-05,-1.71057e-06,0
45.75,Uranus,2.87687e+12,2.68787e+10,0,-63.5714,6799.71,0,-1.60821e-05,-1.48548e-07,0
45.75,Neptune,4.50295e+12,2.14636e+10,0,-25.9394,5429.94,0,-6.56222e-06,-3.09319e-08,0
46,Sun,2.16597e+06,195130,0,1.05593,0.133265,0,2.42865e-07,5.31099e-08,0
46,Mercury,-5.69736e+10,-1.05295e+10,0,7857.2,-47194.4,0,0.0390195,0.00649371,0
46,Venus,2.97053e+10,1.03634e+11,0,-33765.1,9756.83,0,-0.00322396,-0.0109575,0
46,Earth,1.04848e+11,1.06354e+11,0,-21238.2,20947.2,0,-0.00419648,-0.00422055,0
46,Mars,2.07892e+11,9.28611e+10,0,-9870.87,21977.1,0,-0.00234006,-0.00103904,0
46,Jupiter,7.76762e+11,5.19069e+10,0,-869.57,13041.1,0,-0.000218474,-1.45274e-05,0
46,Saturn,1.43248e+12,3.84676e+10,0,-258.064,9676.58,0,-6.49154e-05,-1.71996e-06,0
46,Uranus,2.87687e+12,2.70255e+10,0,-63.9188,6799.7,0,-1.60821e-05,-1.49364e-07,0
46,Neptune,4.50295e+12,2.15809e+10,0,-26.0811,5429.94,0,-6.56222e-06,-3.11019e-08,0
46.25,Sun,2.18889e+06,198033,0,1.06117,0.134414,0,2.42638e-07,5.31855e-08,0
46.25,Mercury,-5.67858e+10,-1.15455e+10,0,8697.12,-47039.2,0,0.0388852,0.00718635,0
46.25,Venus,2.89745e+10,1.0384e+11,0,-33833,9519.66,0,-0.00314678,-0.0109802,0
46.25,Earth,1.04387e+11,1.06804e+11,0,-21328.4,20855.6,0,-0.0041783,-0.00423869,0
46.25,Mars,2.07678e+11,9.33353e+10,0,-9921.37,21954.5,0,-0.00233771,-0.0010444,0
46.25,Jupiter,7.76743e+11,5.21886e+10,0,-874.288,13040.8,0,-0.000218469,-1.46067e-05,0
46.25,Saturn,1.43248e+12,3.86767e+10,0,-259.466,9676.54,0,-6.49152e-05,-1.72936e-06,0
46.25,Uranus,2.87687e+12,2.71724e+10,0,-64.2662,6799.7,0,-1.60821e-05,-1.5018e-07,0
46.25,Neptune,4.50295e+12,2.16982e+10,0,-26.2229,5429.94,0,-6.56222e-06,-3.12718e-08,0
46.5,Sun,2.21193e+06,200961,0,1.06641,0.135564,0,2.42412e-07,5.32599e-08,0
46.5,Mercury,-5.65798e+10,-1.25579e+10,0,9533.87,-46869.1,0,0.0387386,0.00787605,0
46.5,Venus,2.82423e+10,1.0404e+11,0,-33899.3,9282.01,0,-0.00306943,-0.0110022,0
46.5,Earth,1.03924e+11,1.07253e+11,0,-21418.3,20763.7,0,-0.00416004,-0.00425675,0
46.5,Mars,2.07462e+11,9.3809e+10,0,-9971.81,21931.8,0,-0.00233535,-0.00104976,0
46.5,Jupiter,7.76724e+11,5.24703e+10,0,-879.007,13040.5,0,-0.000218463,-1.4686e-05,0
46.5,Saturn,1.43247e+12,3.88857e+10,0,-260.868,9676.51,0,-6.49149e-05,-1.73876e-06,0
46.5,Uranus,2.87687e+12,2.73193e+10,0,-64.6135,6799.7,0,-1.60821e-05,-1.50996e-07,0
46.5,Neptune,4.50295e+12,2.18155e+10,0,-26.3646,5429.94,0,-6.56222e-06,-3.14418e-08,0
46.75,Sun,2.23508e+06,203914,0,1.07164,0.136716,0,2.42188e-07,5.33334e-08,0
46.75,Mercury,-5.63559e+10,-1.35663e+10,0,10367.2,-46684.1,0,0.0385799,0.00856261,0
46.75,Venus,2.75087e+10,1.04235e+11,0,-33964,9043.9,0,-0.00299193,-0.0110238,0
46.75,Earth,1.0346e+11,1.07699e+11,0,-21507.7,20671.4,0,-0.0041417,-0.00427473,0
46.75,Mars,2.07246e+11,9.42822e+10,0,-10022.2,21909,0,-0.00233298,-0.00105511,0
46.75,Jupiter,7.76705e+11,5.2752e+10,0,-883.726,13040.2,0,-0.000218458,-1.47652e-05,0
46.75,Saturn,1.43247e+12,3.90947e+10,0,-262.271,9676.47,0,-6.49146e-05,-1.74815e-06,0
46.75,Uranus,2.87687e+12,2.74661e+10,0,-64.9609,6799.69,0,-1.60821e-05,-1.51812e-07,0
46.75,Neptune,4.50295e+12,2.19328e+10,0,-26.5063,5429.94,0,-6.56222e-06,-3.16117e-08,0
47,Sun,2.25834e+06,206892,0,1.07686,0.13787,0,2.41965e-07,5.34058e-08,0
47,Mercury,-5.6114e+10,-1.45703e+10,0,11196.8,-46484.4,0,0.0384092,0.0092458,0
47,Venus,2.67737e+10,1.04426e+11,0,-34026.9,8805.33,0,-0.00291428,-0.0110448,0
47,Earth,1.02993e+11,1.08144e+11,0,-21596.8,20578.6,0,-0.00412329,-0.00429263,0
47,Mars,2.07028e+11,9.4755e+10,0,-10072.5,21886.1,0,-0.0023306,-0.00106046,0
47,Jupiter,7.76686e+11,5.30336e+10,0,-888.445,13039.8,0,-0.000218453,-1.48445e-05,0
47,Saturn,1.43246e+12,3.93037e+10,0,-263.673,9676.43,0,-6.49143e-05,-1.75755e-06,0
47,Uranus,2.87687e+12,2.7613e+10,0,-65.3083,6799.69,0,-1.60821e-05,-1.52629e-07,0
47,Neptune,4.50295e+12,2.20501e+10,0,-26.6481,5429.94,0,-6.56222e-06,-3.17817e-08,0
47.25,Sun,2.28171e+06,209895,0,1.08209,0.139025,0,2.41743e-07,5.34772e-08,0
47.25,Mercury,-5.58544e+10,-1.55698e+10,0,12022.5,-46270,0,0.0382264,0.00992543,0
47.25,Venus,2.60374e+10,1.04611e+11,0,-34088.2,8566.32,0,-0.00283647,-0.0110653,0
47.25,Earth,1.02525e+11,1.08586e+11,0,-21685.5,20485.5,0,-0.0041048,-0.00431046,0
47.25,Mars,2.0681e+11,9.52272e+10,0,-10122.8,21863.1,0,-0.00232821,-0.0010658,0
47.25,Jupiter,7.76667e+11,5.33153e+10,0,-893.163,13039.5,0,-0.000218447,-1.49238e-05,0
47.25,Saturn,1.43246e+12,3.95127e+10,0,-265.075,9676.39,0,-6.49141e-05,-1.76695e-06,0
47.25,Uranus,2.87687e+12,2.77599e+10,0,-65.6556,6799.69,0,-1.60821e-05,-1.53445e-07,0
47.25,Neptune,4.50295e+12,2.21673e+10,0,-26.7898,5429.93,0,-6.56222e-06,-3.19517e-08,0
47.5,Sun,2.30519e+06,212923,0,1.0873,0.140182,0,2.41523e-07,5.35476e-08,0
47.5,Mercury,-5.55769e+10,-1.65643e+10,0,12844,-46041,0,0.0380317,0.0106013,0
47.5,Venus,2.52998e+10,1.0479e+11,0,-34147.8,8326.88,0,-0.00275853,-0.0110852,0
47.5,Earth,1.02054e+11,1.09027e+11,0,-21773.7,20392,0,-0.00408623,-0.0043282,0
47.5,Mars,2.0659e+11,9.5699e+10,0,-10173.1,21840,0,-0.0023258,-0.00107114,0
47.5,Jupiter,7.76647e+11,5.35969e+10,0,-897.881,13039.2,0,-0.000218442,-1.5003e-05,0
47.5,Saturn,1.43245e+12,3.97217e+10,0,-266.477,9676.35,0,-6.49138e-05,-1.77634e-06,0
47.5,Uranus,2.87686e+12,2.79068e+10,0,-66.003,6799.68,0,-1.60821e-05,-1.54261e-07,0
47.5,Neptune,4.50294e+12,2.22846e+10,0,-26.9316,5429.93,0,-6.56222e-06,-3.21216e-08,0
47.75,Sun,2.32879e+06,215976,0,1.09251,0.14134,0,2.41304e-07,5.36171e-08,0
47.75,Mercury,-5.52818e+10,-1.75535e+10,0,13661,-45797.5,0,0.0378252,0.0112732,0
47.75,Venus,2.4561e+10,1.04965e+11,0,-34205.7,8087.02,0,-0.00268043,-0.0111045,0
47.75,Earth,1.01582e+11,1.09465e+11,0,-21861.6,20298.2,0,-0.00406758,-0.00434587,0
47.75,Mars,2.06369e+11,9.61702e+10,0,-10223.3,21816.7,0,-0.00232338,-0.00107647,0
47.75,Jupiter,7.76628e+11,5.38786e+10,0,-902.6,13038.9,0,-0.000218436,-1.50823e-05,0
